video_id,question_id,video_name,video_trans,video_link,question
v_20_1,q_17_v_20_1,60_40 Split Fold-Down Rear Seat Backs _ Ford How-To _ Ford-eBdnZEs9Iw4,"WEBVTT
Kind: captions
Language: en
00:00:00.348 --> 00:00:05.553
[MUSIC]
00:00:05.553 --> 00:00:07.440
Can these seat backs be folded down?
00:00:09.560 --> 00:00:11.150
&gt;&gt; Can I fold down just one side?
00:00:13.200 --> 00:00:15.320
&gt;&gt; Did you know that you
can fold down one or
00:00:15.320 --> 00:00:17.780
both of the rear seat
backs in your vehicle?
00:00:17.780 --> 00:00:21.680
And that's helpful when carrying
longer items like skis or golf bags.
00:00:21.680 --> 00:00:23.740
Here's how to do it.
00:00:23.740 --> 00:00:27.110
Find the release on top of the seat
back you want to fold down.
00:00:27.110 --> 00:00:31.715
Then, just push or pull up to release
the seat back and fold it down.
00:00:31.715 --> 00:00:35.235
Do the same thing on the other side
if you want to fold them both down.
00:00:35.235 --> 00:00:38.175
You'll get a full pass through
from the trunk that way.
00:00:38.175 --> 00:00:42.601
And for your convenience, the 2013 Fusion
Hybrid battery has been moved to the floor
00:00:42.601 --> 00:00:45.349
of the trunk, so
it won't block the pass through.
00:00:45.349 --> 00:00:47.900
And there's a clip that holds
your safety belts in place, so
00:00:47.900 --> 00:00:51.305
they won't get caught behind
when folding your seat back.
00:00:51.305 --> 00:00:52.395
Any questions?
00:00:52.395 --> 00:00:53.862
Go to FordOwner.com.
00:00:53.862 --> 00:00:54.529
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/60_40 Split Fold-Down Rear Seat Backs _ Ford How-To _ Ford-eBdnZEs9Iw4_seg1.mp4,Can these seat backs be folded down?
v_21_4,q_15_v_21_4,8' Productivity Screen _ Ford How-To _ Ford-apfpV4zPyrc,"00:00:42.200 --> 00:00:47.140
See my view, which automatically shows
you trip fuel information, truck info,
00:00:47.140 --> 00:00:49.820
towing and off road screens.
00:00:49.820 --> 00:00:53.450
You can also customize up to seven screens
to show you the information you want
00:00:53.450 --> 00:00:57.200
in the order you want it, and
you can add and remove screens as well.",http://people.csail.mit.edu/rishabhy/split_videos/8' Productivity Screen _ Ford How-To _ Ford-apfpV4zPyrc_seg4.mp4,What four options are listed under My View?
v_47_3,q_19_v_47_3,Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc,"00:00:28.130 --> 00:00:31.080
To raise or lower the seat,
pull up on the lever located on
00:00:31.080 --> 00:00:35.190
the side of the seat closest to the door
to raise it and press down to lower it.
00:00:36.770 --> 00:00:39.680
You can also change the angle
of the seatback by pulling up on
00:00:39.680 --> 00:00:41.980
the adjustment lever on
the side of the seatback.
00:00:41.980 --> 00:00:45.490
Leaning backward or forward to the desired
position and then releasing the lever.",http://people.csail.mit.edu/rishabhy/split_videos/Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc_seg3.mp4,How is the driver's seat raised?
v_13_3,q_19_v_13_3,Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc,"00:00:44.400 --> 00:00:48.970
Just push up on the stalk to the single
triangle for a normal, continuous wipe, or
00:00:48.970 --> 00:00:50.840
to the double triangle for faster wiping.
00:00:52.090 --> 00:00:54.560
To wash the windshield,
just pull the stock towards you.
00:00:55.630 --> 00:00:57.840
So far, so good, right?",http://people.csail.mit.edu/rishabhy/split_videos/Front and Rear Wiper Stalk Control _ Ford How-To _ Ford-yUtE3AirOxc_seg3.mp4,What does pushing up the stock to the single triangle do?
v_52_1,q_5_v_52_1,Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg,"WEBVTT
Kind: captions
Language: en
00:00:00.402 --> 00:00:05.166
[MUSIC]
00:00:05.166 --> 00:00:08.958
You may be interested to know that your
hybrid electric vehicle can show you where
00:00:08.958 --> 00:00:12.040
and how the power is being distributed
to help monitor its usage.
00:00:12.040 --> 00:00:13.650
Let me tell you about it.
00:00:13.650 --> 00:00:17.300
Your vehicle has a power flow status
screen that visually displays the power
00:00:17.300 --> 00:00:18.830
usage in real time.",http://people.csail.mit.edu/rishabhy/split_videos/Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg_seg1.mp4,How the power flow status is displayed?
v_61_1,q_10_v_61_1,Remote Power Tailgate Release _ Ford How-To _ Ford-pboOC6DrJAg,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.070
[MUSIC]
00:00:04.070 --> 00:00:07.360
Did you know that you can open your
tailgate without using your hands?
00:00:07.360 --> 00:00:08.700
Let me explain.
00:00:08.700 --> 00:00:11.340
Push the tailgate release button
on your remote two times.
00:00:12.500 --> 00:00:16.220
The tailgate is dampened, which reduces
the speed that the tailgate lowers.
00:00:16.220 --> 00:00:20.280
So don't worry, it'll gradually come down
to a flat position without slamming.
00:00:20.280 --> 00:00:22.620
To close the tailgate,
push it up with both hands.
00:00:23.640 --> 00:00:24.610
You can also lock and
00:00:24.610 --> 00:00:27.740
unlock the tailgate using the lock or
unlock buttons on your remote.
00:00:28.980 --> 00:00:31.496
Any questions, go to FordOwner.com.
00:00:31.496 --> 00:00:41.496
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Remote Power Tailgate Release _ Ford How-To _ Ford-pboOC6DrJAg_seg1.mp4,Will the tailgate slam open when using the hands-free feature?
v_45_10,q_16_v_45_10,Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM,"00:01:57.030 --> 00:01:59.800
To lift the seat out of
the stowed position, squeeze and
00:01:59.800 --> 00:02:01.960
pull up on the handle as you lift.
00:02:01.960 --> 00:02:05.000
The seat will lift out of
the floor in a folded position.
00:02:05.000 --> 00:02:08.310
So just push it back to lock
it into the floor latches.
00:02:08.310 --> 00:02:13.038
Then, move your seat back into the upright
position by pulling strap number 1 and
00:02:13.038 --> 00:02:14.901
the long strap on the seat back.",http://people.csail.mit.edu/rishabhy/split_videos/Adjusting 2nd and 3rd Row Seats _ Ford How-To _ Ford-OllpuMmMqFM_seg10.mp4,HOW CAN I ADJUST THE SEATS?
v_33_6,q_8_v_33_6,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:01:13.850 --> 00:01:18.030
You can adjust your follow distance using
the gap control on your steering wheel.
00:01:18.030 --> 00:01:20.950
Pressing it up decreases your
follow distance setting and
00:01:20.950 --> 00:01:23.910
allows your car to follow
at a closer distance.
00:01:23.910 --> 00:01:26.589
And pressing it down increases
your follow distance and
00:01:26.589 --> 00:01:30.320
expands the distance between you and
a car in front of you.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg6.mp4,Where is the gap control button located?
v_52_4,q_10_v_52_4,Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg,"00:01:10.090 --> 00:01:10.830
When braking or
00:01:10.830 --> 00:01:14.970
coasting, you'll see power flow back from
the drive train to charge the battery.
00:01:14.970 --> 00:01:17.890
This represents active
regenerative braking.
00:01:17.890 --> 00:01:21.030
When more power is needed,
the gasoline engine will turn on.
00:01:21.030 --> 00:01:24.650
For instance, when driving on a highway,
under heavy acceleration,
00:01:24.650 --> 00:01:28.670
driving in low gear, or
while the battery is in charge mode
00:01:28.670 --> 00:01:32.180
you'll see a gray power flow cap
when it's switched to hybrid power.
00:01:32.180 --> 00:01:37.063
The flow begins at the fuel tank, and goes
to the engine, and then to the wheels.",http://people.csail.mit.edu/rishabhy/split_videos/Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg_seg4.mp4,When does my hybrid power turn on?
v_60_1,q_16_v_60_1,Rear Folding Seats with Side Release and Folding Head Restraints _ Ford How-To _ Ford-nTO2w5-8rIA,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.364
[MUSIC]
00:00:05.364 --> 00:00:09.020
Did you know that you can fold
the back seat down in your vehicle?
00:00:09.020 --> 00:00:10.590
Here's how to do it.
00:00:10.590 --> 00:00:13.670
First, fold the outside
head restraints down and
00:00:13.670 --> 00:00:16.160
lower the center head restraint like this.
00:00:16.160 --> 00:00:20.830
Next, find the lever located on
the side of the seat base, here, and
00:00:20.830 --> 00:00:22.920
pull the level up to
fold the seat back down.
00:00:24.180 --> 00:00:28.250
To unfold your seats, just pull the seat
back up into the lock position.
00:00:28.250 --> 00:00:28.920
You'll hear a click.
00:00:30.160 --> 00:00:31.300
And on some vehicles,
00:00:31.300 --> 00:00:34.870
you may see a red indicator on
the lever to let you know it's locked.
00:00:34.870 --> 00:00:36.584
Just give it a slight pull to make sure.
00:00:36.584 --> 00:00:40.486
Any questions?
00:00:40.486 --> 00:00:40.986
Go to www.FordOwner.com.
00:00:40.986 --> 00:00:50.942
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Rear Folding Seats with Side Release and Folding Head Restraints _ Ford How-To _ Ford-nTO2w5-8rIA_seg1.mp4,How to unfold the rear seats in the car?
v_23_10,q_20_v_23_10,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:03:05.580 --> 00:03:08.610
To do so, touch the Alert button here.
00:03:08.610 --> 00:03:10.760
Then the Enable Alerts button.
00:03:10.760 --> 00:03:14.970
To set an alert, anytime you hear a song
or artist you want to be notified of,
00:03:14.970 --> 00:03:19.210
touch the Alert button,
choose either the artist, song title, or
00:03:19.210 --> 00:03:20.989
both, to add them to your alert.
00:03:22.030 --> 00:03:24.710
You'll get a message letting
you know they've been saved.
00:03:24.710 --> 00:03:26.470
Now, anytime that song or
00:03:26.470 --> 00:03:30.210
artist is being played on any channel
you'll receive a message on your screen
00:03:30.210 --> 00:03:35.150
asking if you'd like to tune to that
channel, delete, or disable alerts.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg10.mp4,When the alert button will be display?
v_33_9,q_15_v_33_9,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:01:52.860 --> 00:01:54.050
When towing a trailer,
00:01:54.050 --> 00:01:58.308
pressing the Tow/Haul mode button located
at the end of the gear shift lever, here,
00:01:58.308 --> 00:02:03.220
activates the tow/haul feature which will
allow the adaptive cruise control system
00:02:03.220 --> 00:02:06.130
to automatically follow at
a slightly greater distance.
00:02:06.130 --> 00:02:09.120
This is handy since the extra
weight of a trailer requires more
00:02:09.120 --> 00:02:11.050
breaking distance if needed.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg9.mp4,Where is the Tow/Haul mode button located in the car?
v_42_3,q_11_v_42_3,Adaptive Steering with Tow_Haul Mode _ Ford How-To _ Ford-GMocOHfM5yA,"00:01:00.295 --> 00:01:03.545
If you plan on towing a trailer or
boat for example, you'll need to
00:01:03.545 --> 00:01:08.390
activate the tow/haul feature by pressing
the button on the gear shift lever, here.
00:01:08.390 --> 00:01:11.540
The Tow Haul indicator will
illuminate in the instrument cluster,
00:01:11.540 --> 00:01:14.470
indicating that tow/haul
mode is now activated.
00:01:14.470 --> 00:01:17.518
To deactivate,
simply press the button again.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Steering with Tow_Haul Mode _ Ford How-To _ Ford-GMocOHfM5yA_seg3.mp4,How do you activate or deactivate the tow/haul feature?
v_37_4,q_7_v_37_4,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"00:00:44.181 --> 00:00:46.430
To adjust the gap setting,
press the up and
00:00:46.430 --> 00:00:49.590
down arrows on your steering
wheel control switch.
00:00:49.590 --> 00:00:52.240
Pressing it up decreases your
follow distance setting and
00:00:52.240 --> 00:00:54.330
allows your car to follow
at a closer distance.
00:00:55.530 --> 00:00:58.530
And pressing it down, increases
your follow distance setting, and
00:00:58.530 --> 00:01:01.460
expands the distance between you and
a car in front of you.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg4.mp4,How do you adjust the gap setting? 
v_71_3,q_22_v_71_3,Brake Coach _ Ford How-To _ Ford-r1S_Jshm4Kk,"00:00:31.810 --> 00:00:36.120
When you come to a stop, the Brake Coach
screen appears in your display.
00:00:36.120 --> 00:00:38.830
And shows you your
braking efficiency score.
00:00:38.830 --> 00:00:41.820
You'll get higher percentages by
coming to gradual stops and
00:00:41.820 --> 00:00:46.220
100% means that you maximize
your braking efficiency.
00:00:46.230 --> 00:00:49.060
If at any time you want a quick
refresher on what this feature is,
00:00:49.076 --> 00:00:52.260
use the five way control on the left
side of your steering wheel.
00:00:52.260 --> 00:00:56.420
Go to the Main Menu,
scroll to Information, Tutorial,
00:00:56.420 --> 00:00:59.320
then select Brake Coach and
a brief description will appear.",http://people.csail.mit.edu/rishabhy/split_videos/Brake Coach _ Ford How-To _ Ford-r1S_Jshm4Kk_seg3.mp4,What does the brake coach shows and signifies driver's efficiency?
v_22_2,q_5_v_22_2,Headlamp Adjustment _ Ford How-To _ Ford-Sp3McTgj4ck,"00:00:29.830 --> 00:00:33.000
Before we start,
you'll need a tape measure, some tape, and
00:00:33.000 --> 00:00:34.550
a Phillips screwdriver.
00:00:34.550 --> 00:00:37.370
And you'll want to park about
25 feet from a garage door or
00:00:37.370 --> 00:00:39.580
a wall with your headlamps aimed at it.",http://people.csail.mit.edu/rishabhy/split_videos/Headlamp Adjustment _ Ford How-To _ Ford-Sp3McTgj4ck_seg2.mp4,What tools do I need before we get started on the car?
v_67_4,q_5_v_67_4,BLIS With Cross-Traffic Alert _ Ford How-To _ Ford-nOMzS_TkFT0,"00:00:58.497 --> 00:01:01.470
Now, let's talk about Cross-Traffic alert.
00:01:01.470 --> 00:01:05.650
It warns you of moving cars coming from
either side when you're in reverse or
00:01:05.650 --> 00:01:09.550
backing up and gives you three warnings,
a light on the corresponding
00:01:09.550 --> 00:01:13.470
side view mirror, a chime, and
a message in your message center.
00:01:14.470 --> 00:01:16.970
Extreme weather conditions
could block the sensors, but
00:01:16.970 --> 00:01:20.370
if that happens, you'll get a warning
message and a chime to let you know.
00:01:20.370 --> 00:01:23.234
And keep in mind,
as with the most radar, infrared, and
00:01:23.234 --> 00:01:27.246
ultrasonic-type sensing system,
there is the possibility of false alerts.",http://people.csail.mit.edu/rishabhy/split_videos/BLIS With Cross-Traffic Alert _ Ford How-To _ Ford-nOMzS_TkFT0_seg4.mp4,how many warnings does cross traffic alert give?
